TweetAt,Sentiment
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Extremely Positive
2020-03-25,Negative
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Extremely Positive
2020-03-25,Extremely Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Negative
2020-03-25,Positive
2020-03-25,Neutral
2020-03-25,Negative
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Positive
2020-03-25,Negative
2020-03-25,Neutral
2020-03-25,Extremely Positive
2020-03-26,Negative
2020-03-26,Extremely Negative
2020-03-26,Extremely Positive
2020-03-26,Extremely Negative
2020-03-26,Extremely Positive
2020-03-26,Extremely Negative
2020-03-26,Positive
2020-03-26,Neutral
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Extremely Positive
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Extremely Positive
2020-03-26,Neutral
2020-03-26,Extremely Positive
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Positive
2020-03-26,Extremely Positive
2020-03-26,Extremely Negative
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Negative
2020-03-26,Extremely Positive
2020-03-26,Extremely Positive
2020-03-26,Extremely Positive
2020-03-26,Negative
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Extremely Positive
2020-03-26,Positive
2020-03-26,Extremely Positive
2020-03-26,Negative
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Extremely Positive
2020-03-26,Positive
2020-03-26,Extremely Negative
2020-03-26,Neutral
2020-03-26,Negative
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Neutral
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Neutral
2020-03-26,Positive
2020-03-26,Neutral
2020-03-26,Extremely Positive
2020-03-26,Extremely Positive
2020-03-26,Extremely Positive
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Extremely Negative
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Extremely Positive
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Extremely Negative
2020-03-26,Positive
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Extremely Negative
2020-03-26,Negative
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Extremely Negative
2020-03-26,Negative
2020-03-26,Neutral
2020-03-26,Extremely Negative
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Neutral
2020-03-26,Extremely Positive
2020-03-26,Neutral
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Extremely Positive
2020-03-26,Extremely Negative
2020-03-26,Positive
2020-03-26,Positive
2020-03-26,Neutral
2020-03-26,Negative
