Date,TargetGroup,Vaccine,Doses,Count
2021-04-19,Age60_69,UNK,SecondDose,6339
2021-04-19,Age25_49,UNK,SecondDose,3177
2021-04-19,Age25_49,UNK,SecondDose,1042
2023-04-17,Age80+,UNK,SecondDose,0
2023-04-17,Age80+,UNK,SecondDose,0
2023-04-17,Age80+,UNK,SecondDose,0
2023-04-17,Age70_79,UNK,SecondDose,0
2023-04-17,Age70_79,UNK,SecondDose,0
2023-04-17,Age70_79,UNK,SecondDose,4
2022-09-26,Age18_24,UNK,SecondDose,23
2022-09-26,Age18_24,UNK,SecondDose,18
2022-09-26,Age18_24,UNK,SecondDose,182
2022-09-26,Age18_24,UNK,SecondDose,17
2023-04-24,Age<18,UNK,SecondDose,38
2023-04-24,Age<18,UNK,SecondDose,9
2023-04-24,Age<18,UNK,SecondDose,13
2023-04-24,ALL,COM,SecondDose,167
2023-04-17,Age80+,UNK,SecondDose,1
2022-09-26,ALL,UNK,SecondDose,23
2022-09-26,ALL,UNK,SecondDose,395
2022-09-26,ALL,UNK,SecondDose,113
2023-04-17,Age70_79,UNK,SecondDose,0
2023-04-17,Age60_69,UNK,SecondDose,17
2023-04-17,Age60_69,UNK,SecondDose,1
2023-04-17,Age60_69,UNK,SecondDose,0
2023-04-17,Age60_69,UNK,SecondDose,1
2021-04-19,Age25_49,UNK,SecondDose,353
2021-04-19,Age18_24,UNK,SecondDose,808
2021-04-19,Age18_24,UNK,SecondDose,1127
2023-04-17,Age50_59,UNK,SecondDose,0
2023-04-17,Age50_59,UNK,SecondDose,2
2023-06-05,AgeUNK,UNK,SecondDose,0
2023-06-05,Age60_69,UNK,SecondDose,32
2023-06-05,Age18_24,UNK,SecondDose,131
2023-06-05,ALL,JANSS,SecondDose,0
2023-06-05,ALL,COM,SecondDose,80
2023-05-29,Age80+,UNK,SecondDose,2
2023-05-29,Age80+,UNK,SecondDose,5
2023-05-29,Age80+,UNK,SecondDose,1
2022-12-19,Age18_24,UNK,SecondDose,6
2022-12-19,Age18_24,UNK,SecondDose,6
2023-04-17,Age50_59,UNK,SecondDose,3
2023-04-17,Age25_49,UNK,SecondDose,59
2023-04-17,Age25_49,UNK,SecondDose,28
2023-04-17,Age25_49,UNK,SecondDose,102
2021-04-12,ALL,JANSS,SecondDose,0
2021-04-12,Age18_24,UNK,SecondDose,5864
2021-07-12,Age25_49,UNK,SecondDose,6274
2021-07-12,Age60_69,UNK,SecondDose,12955
2021-07-12,Age60_69,UNK,SecondDose,14080
2021-07-12,Age60_69,UNK,SecondDose,17484
2021-05-10,Age18_24,UNK,SecondDose,103
2021-05-10,Age18_24,UNK,SecondDose,1238
2021-05-10,Age18_24,UNK,SecondDose,1444
2021-05-10,Age18_24,UNK,SecondDose,60
2021-05-10,Age25_49,UNK,SecondDose,1262
2021-05-10,Age25_49,UNK,SecondDose,529
2021-05-10,Age25_49,UNK,SecondDose,10042
2022-05-02,Age25_49,UNK,SecondDose,444
2022-05-02,Age60_69,UNK,SecondDose,46
2022-05-02,Age60_69,UNK,SecondDose,137
2022-05-02,Age60_69,UNK,SecondDose,82
2021-05-10,Age50_59,UNK,SecondDose,16645
2021-05-10,Age50_59,UNK,SecondDose,16600
2022-07-04,Age70_79,UNK,SecondDose,11
2022-07-04,Age70_79,UNK,SecondDose,13
2022-03-28,Age70_79,UNK,SecondDose,46
2022-03-28,Age80+,UNK,SecondDose,6
2022-03-28,Age80+,UNK,SecondDose,127
2022-03-28,Age80+,UNK,SecondDose,30
2022-03-28,Age80+,UNK,SecondDose,27
2022-03-28,AgeUNK,UNK,SecondDose,0
2022-04-04,ALL,AZ,SecondDose,0
2022-04-04,ALL,COMBA.4-5,SecondDose,0
2022-04-04,ALL,MODBA.4-5,SecondDose,0
2022-04-04,Age18_24,UNK,SecondDose,2627
2022-04-04,ALL,UNK,SecondDose,150
2023-04-17,Age25_49,UNK,SecondDose,3
2022-07-11,Age50_59,UNK,SecondDose,1289
2022-07-11,ALL,UNK,SecondDose,258
2022-07-11,Age18_24,UNK,SecondDose,41
2022-04-04,Age<18,UNK,SecondDose,1067
2022-04-04,Age<18,UNK,SecondDose,133
2022-04-04,Age<18,UNK,SecondDose,196
2022-04-04,Age<18,UNK,SecondDose,285
2022-04-04,Age<18,UNK,SecondDose,5
2022-04-04,Age18_24,UNK,SecondDose,72
2022-04-04,Age18_24,UNK,SecondDose,148
2022-04-04,Age18_24,UNK,SecondDose,51
2022-04-04,Age18_24,UNK,SecondDose,274
2022-04-04,Age18_24,UNK,SecondDose,251
2022-07-11,Age18_24,UNK,SecondDose,138
2022-07-11,Age18_24,UNK,SecondDose,7
2022-07-11,Age60_69,UNK,SecondDose,26
2022-07-11,Age60_69,UNK,SecondDose,71
2022-07-11,Age60_69,UNK,SecondDose,2
2022-07-11,Age70_79,UNK,SecondDose,1
2022-07-18,ALL,COMBA.4-5,SecondDose,0
2022-07-18,ALL,MODBA.4-5,SecondDose,0
2022-07-18,Age80+,UNK,SecondDose,498
2022-07-18,ALL,UNK,SecondDose,119
2021-07-12,Age60_69,UNK,SecondDose,398
2021-04-12,ALL,UNK,SecondDose,77770
2021-04-12,Age<18,UNK,SecondDose,0
2021-04-12,Age<18,UNK,SecondDose,2
2021-04-12,Age<18,UNK,SecondDose,4
2021-04-12,Age<18,UNK,SecondDose,12
2021-04-12,Age<18,UNK,SecondDose,2
2021-04-12,Age18_24,UNK,SecondDose,7
2021-04-12,Age18_24,UNK,SecondDose,9
2021-04-12,Age18_24,UNK,SecondDose,392
2021-07-19,ALL,AZ,SecondDose,129327
2021-07-19,Age<18,UNK,SecondDose,235805
2021-07-19,Age50_59,UNK,SecondDose,335253
2021-07-19,Age18_24,UNK,SecondDose,17200
2021-04-12,Age25_49,UNK,SecondDose,2029
2021-04-12,Age25_49,UNK,SecondDose,3511
2021-04-12,Age50_59,UNK,SecondDose,294
2021-04-12,Age50_59,UNK,SecondDose,717
2021-04-12,Age50_59,UNK,SecondDose,958
2021-04-12,Age50_59,UNK,SecondDose,8624
2021-04-12,Age50_59,UNK,SecondDose,1862
2021-04-12,Age60_69,UNK,SecondDose,83
2021-04-12,Age60_69,UNK,SecondDose,4285
2021-04-12,Age60_69,UNK,SecondDose,12898
2021-07-19,Age18_24,UNK,SecondDose,29040
2021-07-19,Age18_24,UNK,SecondDose,533
2021-07-19,Age60_69,UNK,SecondDose,8903
2021-07-19,Age60_69,UNK,SecondDose,15558
2021-07-19,Age60_69,UNK,SecondDose,12452
2021-04-12,Age70_79,UNK,SecondDose,26143
2021-04-12,Age70_79,UNK,SecondDose,2064
2021-04-12,Age80+,UNK,SecondDose,10219
2021-04-12,Age80+,UNK,SecondDose,21253
2021-04-12,Age80+,UNK,SecondDose,15518
2021-04-12,Age80+,UNK,SecondDose,36978
2021-04-12,Age80+,UNK,SecondDose,1194
2021-04-19,ALL,MODBA.1,SecondDose,0
2021-04-19,ALL,UNK,SecondDose,0
2021-07-19,Age60_69,UNK,SecondDose,17500
2021-07-26,ALL,COMBA.4-5,SecondDose,0
2021-07-26,ALL,MODBA.4-5,SecondDose,0
2021-07-26,Age18_24,UNK,SecondDose,259130
2023-04-17,Age18_24,UNK,SecondDose,45
2021-04-19,ALL,UNK,SecondDose,51934
2023-04-17,Age18_24,UNK,SecondDose,25
2021-04-19,ALL,UNK,SecondDose,4287
2021-04-19,ALL,UNK,SecondDose,1650
2021-04-19,Age70_79,UNK,SecondDose,365432
2021-04-19,Age25_49,UNK,SecondDose,116601
2021-04-12,Age70_79,UNK,SecondDose,14477
2023-04-17,Age<18,UNK,SecondDose,9
2023-04-17,Age<18,UNK,SecondDose,3
2023-04-17,Age<18,UNK,SecondDose,2
2023-04-17,ALL,UNK,SecondDose,131
2023-04-17,ALL,UNK,SecondDose,66
2022-08-15,Age80+,UNK,SecondDose,20
2023-01-30,Age50_59,UNK,SecondDose,36
2023-01-30,Age18_24,UNK,SecondDose,16
2023-01-30,Age18_24,UNK,SecondDose,14
2022-05-09,Age80+,UNK,SecondDose,18
2022-05-09,Age80+,UNK,SecondDose,27
2022-05-09,Age80+,UNK,SecondDose,112
2022-05-09,Age80+,UNK,SecondDose,0
2022-05-09,Age70_79,UNK,SecondDose,43
2022-05-09,Age70_79,UNK,SecondDose,43
2022-05-09,Age70_79,UNK,SecondDose,27
2022-05-09,Age70_79,UNK,SecondDose,2
2022-05-09,Age70_79,UNK,SecondDose,4
2022-05-09,Age60_69,UNK,SecondDose,38
2022-05-09,Age60_69,UNK,SecondDose,73
2023-01-30,Age18_24,UNK,SecondDose,9
2023-01-30,Age<18,UNK,SecondDose,50
2023-01-30,ALL,UNK,SecondDose,85
2022-05-09,Age50_59,UNK,SecondDose,42
2022-05-09,Age50_59,UNK,SecondDose,32
2022-05-09,Age50_59,UNK,SecondDose,423
2022-05-09,Age50_59,UNK,SecondDose,24
2022-05-09,Age25_49,UNK,SecondDose,707
2022-05-09,Age25_49,UNK,SecondDose,191
2022-05-09,Age25_49,UNK,SecondDose,118
2022-05-09,Age25_49,UNK,SecondDose,77
2022-05-09,Age18_24,UNK,SecondDose,8
2022-12-19,Age<18,UNK,SecondDose,31
2022-12-19,Age<18,UNK,SecondDose,26
2023-05-29,Age70_79,UNK,SecondDose,2
2023-05-29,Age60_69,UNK,SecondDose,4
2022-09-12,Age50_59,UNK,SecondDose,1
2022-09-12,Age50_59,UNK,SecondDose,8
2022-09-12,Age25_49,UNK,SecondDose,109
2022-09-12,Age25_49,UNK,SecondDose,57
2023-05-29,Age60_69,UNK,SecondDose,3
2023-05-29,Age60_69,UNK,SecondDose,0
2023-05-29,Age60_69,UNK,SecondDose,5
2023-05-29,Age60_69,UNK,SecondDose,0
2021-01-11,Age50_59,UNK,SecondDose,6
2021-01-11,Age50_59,UNK,SecondDose,6
2023-01-30,Age80+,UNK,SecondDose,115
2023-01-30,Age50_59,UNK,SecondDose,256
2022-03-28,ALL,UNK,SecondDose,2135
2022-12-19,ALL,UNK,SecondDose,339
2022-12-19,ALL,UNK,SecondDose,222
2022-12-19,ALL,UNK,SecondDose,723
2023-01-30,Age<18,UNK,SecondDose,552
2023-01-30,ALL,SGSK,SecondDose,11
2023-01-30,ALL,NVXD,SecondDose,72
2022-05-09,Age<18,UNK,SecondDose,153
2022-05-09,Age<18,UNK,SecondDose,680
2022-05-09,Age<18,UNK,SecondDose,24
2022-05-09,ALL,UNK,SecondDose,1378
2022-08-15,Age80+,UNK,SecondDose,1
2022-08-15,Age80+,UNK,SecondDose,1
2022-08-15,Age70_79,UNK,SecondDose,30
2022-08-15,Age70_79,UNK,SecondDose,9
2022-08-15,Age70_79,UNK,SecondDose,19
2022-08-15,Age70_79,UNK,SecondDose,0
2022-08-15,Age60_69,UNK,SecondDose,59
2022-08-15,Age60_69,UNK,SecondDose,30
2023-03-27,ALL,UNK,SecondDose,0
2023-03-27,ALL,MODBA.1,SecondDose,28
2023-03-27,ALL,JANSS,SecondDose,1
2023-03-20,Age60_69,UNK,SecondDose,11
2023-03-20,Age60_69,UNK,SecondDose,4
2023-03-20,Age60_69,UNK,SecondDose,0
2023-03-20,Age60_69,UNK,SecondDose,1
2021-10-04,Age25_49,UNK,SecondDose,152426
2021-10-04,ALL,UNK,SecondDose,0
2021-10-04,ALL,MOD,SecondDose,109946
2021-09-27,Age60_69,UNK,SecondDose,3316
2021-09-27,Age60_69,UNK,SecondDose,3873
2022-03-21,Age<18,UNK,SecondDose,189
2022-03-21,ALL,UNK,SecondDose,2180
2022-03-21,ALL,UNK,SecondDose,2627
2022-03-21,ALL,UNK,SecondDose,999
2022-03-21,ALL,UNK,SecondDose,2198
2022-03-21,ALL,UNK,SecondDose,765
2022-03-21,Age80+,UNK,SecondDose,862
2022-03-21,Age50_59,UNK,SecondDose,2766
2022-03-21,Age<18,UNK,SecondDose,7022
2022-03-21,ALL,SGSK,SecondDose,0
2022-03-21,ALL,NVXD,SecondDose,625
2021-09-27,Age60_69,UNK,SecondDose,3082
2021-09-27,Age60_69,UNK,SecondDose,1806
2021-09-27,Age50_59,UNK,SecondDose,2197
2022-03-14,Age80+,UNK,SecondDose,43
2022-03-14,Age80+,UNK,SecondDose,1
2022-03-14,Age70_79,UNK,SecondDose,150
2022-03-14,Age70_79,UNK,SecondDose,26
2023-03-20,Age18_24,UNK,SecondDose,52
2022-03-14,Age70_79,UNK,SecondDose,85
2022-03-14,Age70_79,UNK,SecondDose,42
2022-03-14,Age70_79,UNK,SecondDose,29
2022-03-14,Age70_79,UNK,SecondDose,20
2022-03-14,Age60_69,UNK,SecondDose,82
2022-03-14,Age60_69,UNK,SecondDose,93
2021-09-27,Age50_59,UNK,SecondDose,1358
2021-09-27,Age25_49,UNK,SecondDose,10100
2021-09-27,Age25_49,UNK,SecondDose,7295
2023-03-20,Age18_24,UNK,SecondDose,21
2023-03-20,Age18_24,UNK,SecondDose,10
2023-03-20,Age18_24,UNK,SecondDose,16
2023-03-20,Age<18,UNK,SecondDose,20
2021-04-19,ALL,UNK,SecondDose,91101
2023-03-20,Age<18,UNK,SecondDose,3
2023-03-20,ALL,UNK,SecondDose,177
2023-04-17,ALL,UNK,SecondDose,67
2023-04-17,ALL,UNK,SecondDose,35
2023-04-17,AgeUNK,UNK,SecondDose,0
2023-04-17,Age60_69,UNK,SecondDose,45
2023-04-17,Age18_24,UNK,SecondDose,273
2021-04-12,Age70_79,UNK,SecondDose,16369
2021-09-27,Age25_49,UNK,SecondDose,30204
2022-03-14,Age50_59,UNK,SecondDose,102
2021-04-12,Age70_79,UNK,SecondDose,52821
2021-04-12,Age60_69,UNK,SecondDose,12518
2021-04-12,Age60_69,UNK,SecondDose,7898
2023-04-10,Age80+,UNK,SecondDose,1
2021-01-11,Age70_79,UNK,SecondDose,7
2022-03-14,Age50_59,UNK,SecondDose,13
2022-03-14,Age50_59,UNK,SecondDose,63
2022-03-14,Age25_49,UNK,SecondDose,39
2022-03-14,Age25_49,UNK,SecondDose,861
2022-03-14,Age25_49,UNK,SecondDose,334
2022-03-14,Age25_49,UNK,SecondDose,345
2022-03-14,Age25_49,UNK,SecondDose,149
2022-03-14,Age18_24,UNK,SecondDose,365
2021-01-11,Age70_79,UNK,SecondDose,0
2021-01-11,Age70_79,UNK,SecondDose,0
2021-01-11,Age60_69,UNK,SecondDose,6
2021-01-11,Age60_69,UNK,SecondDose,12
2022-03-14,Age18_24,UNK,SecondDose,757
2021-09-27,Age25_49,UNK,SecondDose,593
2021-09-27,Age18_24,UNK,SecondDose,6797
2021-09-27,Age18_24,UNK,SecondDose,3904
2021-09-27,Age18_24,UNK,SecondDose,2086
2022-03-14,Age<18,UNK,SecondDose,28
2022-03-14,Age<18,UNK,SecondDose,31
2022-03-14,ALL,UNK,SecondDose,110
2022-03-14,ALL,UNK,SecondDose,2565
2021-01-11,Age60_69,UNK,SecondDose,6
2021-04-19,ALL,UNK,SecondDose,8036
2021-04-19,Age<18,UNK,SecondDose,0
2021-04-19,Age<18,UNK,SecondDose,0
2021-04-19,Age<18,UNK,SecondDose,12
2021-04-19,Age<18,UNK,SecondDose,17
2021-04-19,Age<18,UNK,SecondDose,27
2021-04-19,Age18_24,UNK,SecondDose,8
2021-04-19,Age18_24,UNK,SecondDose,2041
2021-07-26,Age60_69,UNK,SecondDose,124861
2022-04-04,Age60_69,UNK,SecondDose,4
2022-04-04,Age60_69,UNK,SecondDose,30
2022-04-04,Age60_69,UNK,SecondDose,169
2022-04-04,Age60_69,UNK,SecondDose,87
2022-07-18,ALL,UNK,SecondDose,141
2022-07-18,ALL,UNK,SecondDose,364
2022-07-18,Age18_24,UNK,SecondDose,45
2022-07-18,Age18_24,UNK,SecondDose,119
2022-03-14,ALL,UNK,SecondDose,1406
2022-03-14,ALL,UNK,SecondDose,825
2022-03-14,ALL,UNK,SecondDose,386
2022-03-14,Age70_79,UNK,SecondDose,1218
2022-03-14,Age25_49,UNK,SecondDose,12718
2021-09-27,Age18_24,UNK,SecondDose,894
2021-09-27,ALL,UNK,SecondDose,1354
2021-09-27,AgeUNK,UNK,SecondDose,0
2021-09-27,Age60_69,UNK,SecondDose,41521
2021-09-27,Age18_24,UNK,SecondDose,60268
2022-03-07,Age80+,UNK,SecondDose,115
2022-03-07,Age80+,UNK,SecondDose,50
2022-03-07,Age70_79,UNK,SecondDose,6
2022-03-07,Age70_79,UNK,SecondDose,151
2022-03-07,Age70_79,UNK,SecondDose,63
2022-03-07,Age70_79,UNK,SecondDose,58
2022-03-07,Age70_79,UNK,SecondDose,307
2022-03-07,Age60_69,UNK,SecondDose,338
2022-03-07,Age60_69,UNK,SecondDose,213
2022-03-07,Age60_69,UNK,SecondDose,207
2021-09-27,ALL,JANSS,SecondDose,158
2021-09-20,Age70_79,UNK,SecondDose,1983
2021-09-20,Age70_79,UNK,SecondDose,39
2022-07-18,Age18_24,UNK,SecondDose,56
2022-07-18,Age25_49,UNK,SecondDose,80
2023-03-20,Age25_49,UNK,SecondDose,42
2023-03-20,Age25_49,UNK,SecondDose,4
2021-03-15,Age18_24,UNK,SecondDose,2
2021-08-16,Age18_24,UNK,SecondDose,1305
2021-08-16,Age25_49,UNK,SecondDose,34154
2021-08-16,Age25_49,UNK,SecondDose,88937
2021-08-16,Age25_49,UNK,SecondDose,42213
2022-02-07,Age70_79,UNK,SecondDose,386
2022-02-07,Age70_79,UNK,SecondDose,939
2022-02-07,Age80+,UNK,SecondDose,232
2022-02-07,Age80+,UNK,SecondDose,526
2022-02-07,Age80+,UNK,SecondDose,207
2021-03-15,Age18_24,UNK,SecondDose,1
2021-03-15,Age<18,UNK,SecondDose,1
2021-03-15,Age<18,UNK,SecondDose,7
2023-03-20,Age18_24,UNK,SecondDose,5
2023-03-20,Age<18,UNK,SecondDose,0
2022-02-07,Age80+,UNK,SecondDose,770
2022-02-07,Age80+,UNK,SecondDose,71
2021-08-16,Age25_49,UNK,SecondDose,108443
2021-08-16,Age25_49,UNK,SecondDose,46996
2021-08-16,Age50_59,UNK,SecondDose,9873
2021-08-16,Age50_59,UNK,SecondDose,18620
2022-02-14,ALL,UNK,SecondDose,1079
2022-02-14,ALL,UNK,SecondDose,8377
2023-03-20,Age<18,UNK,SecondDose,30
2023-03-20,Age<18,UNK,SecondDose,12
2021-03-15,Age<18,UNK,SecondDose,5
2021-03-15,Age<18,UNK,SecondDose,0
2022-05-09,ALL,UNK,SecondDose,1678
2022-05-09,ALL,UNK,SecondDose,377
2021-07-26,AgeUNK,UNK,SecondDose,0
2022-05-09,ALL,UNK,SecondDose,217
2022-03-28,AgeUNK,UNK,SecondDose,0
2022-05-09,ALL,UNK,SecondDose,171
2022-05-09,Age80+,UNK,SecondDose,633
2022-02-14,ALL,UNK,SecondDose,10131
2022-02-14,ALL,UNK,SecondDose,16513
2022-02-14,ALL,UNK,SecondDose,707
2022-05-09,Age50_59,UNK,SecondDose,1810
2023-01-23,Age80+,UNK,SecondDose,9
2023-01-23,Age70_79,UNK,SecondDose,1
2023-01-23,Age60_69,UNK,SecondDose,7
2022-02-14,Age<18,UNK,SecondDose,101
2022-02-14,Age<18,UNK,SecondDose,4904
2022-02-14,Age<18,UNK,SecondDose,2860
2022-02-14,Age<18,UNK,SecondDose,4012
2022-02-14,Age<18,UNK,SecondDose,1319
2021-08-16,Age50_59,UNK,SecondDose,19275
2021-08-16,Age70_79,UNK,SecondDose,64
2021-08-16,Age70_79,UNK,SecondDose,1705
2021-08-16,Age70_79,UNK,SecondDose,4934
2022-07-25,ALL,JANSS,SecondDose,1
2022-07-25,Age18_24,UNK,SecondDose,1598
2022-07-25,Age60_69,UNK,SecondDose,867
2022-07-25,AgeUNK,UNK,SecondDose,0
2022-07-25,Age18_24,UNK,SecondDose,31
2022-07-25,Age18_24,UNK,SecondDose,38
2022-05-23,AgeUNK,UNK,SecondDose,0
2022-05-30,ALL,AZ,SecondDose,0
2022-05-30,Age<18,UNK,SecondDose,3057
2022-05-30,Age50_59,UNK,SecondDose,1580
2022-05-30,Age80+,UNK,SecondDose,479
2022-05-30,ALL,UNK,SecondDose,151
2022-09-26,ALL,COM,SecondDose,3794
2022-09-26,ALL,JANSS,SecondDose,3
2022-09-26,ALL,MODBA.1,SecondDose,15
2022-09-26,Age<18,UNK,SecondDose,35
2022-09-26,Age18_24,UNK,SecondDose,6
2022-05-30,Age<18,UNK,SecondDose,890
2022-05-30,Age<18,UNK,SecondDose,104
2022-05-30,Age<18,UNK,SecondDose,227
2022-05-30,Age18_24,UNK,SecondDose,31
2022-05-30,Age18_24,UNK,SecondDose,85
2022-05-30,Age18_24,UNK,SecondDose,35
2022-05-30,Age18_24,UNK,SecondDose,118
2022-05-30,Age18_24,UNK,SecondDose,13
2022-05-30,Age25_49,UNK,SecondDose,56
2022-09-26,Age18_24,UNK,SecondDose,20
2022-09-26,Age18_24,UNK,SecondDose,44
2022-09-26,Age18_24,UNK,SecondDose,50
2022-02-14,Age25_49,UNK,SecondDose,440
2023-01-23,Age60_69,UNK,SecondDose,8
2022-05-02,Age80+,UNK,SecondDose,68
2022-05-02,Age80+,UNK,SecondDose,43
2022-05-02,Age80+,UNK,SecondDose,29
2022-05-02,Age70_79,UNK,SecondDose,41
2022-02-14,Age25_49,UNK,SecondDose,1339
2022-02-14,Age25_49,UNK,SecondDose,2294
2021-01-11,Age50_59,UNK,SecondDose,6
2023-02-06,Age<18,UNK,SecondDose,24
2022-05-02,Age70_79,UNK,SecondDose,86
2022-05-02,Age70_79,UNK,SecondDose,25
2022-05-02,Age70_79,UNK,SecondDose,58
2021-03-15,Age<18,UNK,SecondDose,0
2021-03-15,ALL,UNK,SecondDose,18854
2021-03-15,ALL,UNK,SecondDose,19881
2021-03-08,Age80+,UNK,SecondDose,7798
2021-03-08,Age80+,UNK,SecondDose,5255
2022-04-18,Age18_24,UNK,SecondDose,242
2022-04-18,Age18_24,UNK,SecondDose,52
2022-08-15,Age70_79,UNK,SecondDose,31
2022-08-15,Age70_79,UNK,SecondDose,32
2022-08-15,Age70_79,UNK,SecondDose,4
2023-03-27,Age18_24,UNK,SecondDose,360
2023-03-20,Age70_79,UNK,SecondDose,1
2023-03-20,Age60_69,UNK,SecondDose,0
2022-08-15,Age60_69,UNK,SecondDose,27
2022-08-15,Age60_69,UNK,SecondDose,8
2022-08-15,Age60_69,UNK,SecondDose,15
2022-08-15,Age60_69,UNK,SecondDose,5
2022-08-15,Age50_59,UNK,SecondDose,58
2022-08-15,Age50_59,UNK,SecondDose,32
2021-07-26,Age18_24,UNK,SecondDose,245
2022-08-15,Age50_59,UNK,SecondDose,65
2022-08-15,Age50_59,UNK,SecondDose,2
2022-08-15,Age25_49,UNK,SecondDose,453
2022-08-15,Age25_49,UNK,SecondDose,146
2023-03-20,Age60_69,UNK,SecondDose,11
2023-03-20,Age25_49,UNK,SecondDose,1
2023-03-20,Age25_49,UNK,SecondDose,11
2023-03-20,Age18_24,UNK,SecondDose,4
2022-08-15,Age18_24,UNK,SecondDose,25
2022-08-15,Age18_24,UNK,SecondDose,17
2022-08-15,Age18_24,UNK,SecondDose,14
2022-08-15,Age<18,UNK,SecondDose,71
2022-08-15,Age<18,UNK,SecondDose,57
2022-08-15,Age<18,UNK,SecondDose,49
2022-08-15,Age<18,UNK,SecondDose,33
2022-08-15,ALL,UNK,SecondDose,932
2022-08-15,ALL,UNK,SecondDose,408
2023-03-20,Age18_24,UNK,SecondDose,19
2021-07-26,Age18_24,UNK,SecondDose,352
2022-09-26,Age18_24,UNK,SecondDose,103
2022-05-30,Age50_59,UNK,SecondDose,26
2022-05-30,Age50_59,UNK,SecondDose,377
2022-05-30,Age50_59,UNK,SecondDose,36
2022-05-30,Age50_59,UNK,SecondDose,36
2022-05-30,Age60_69,UNK,SecondDose,18
2022-05-30,Age60_69,UNK,SecondDose,37
2022-05-30,Age60_69,UNK,SecondDose,31
2022-05-30,Age60_69,UNK,SecondDose,56
2022-05-30,Age60_69,UNK,SecondDose,22
2022-05-30,Age60_69,UNK,SecondDose,100
2022-09-26,Age25_49,UNK,SecondDose,395
2022-09-26,Age25_49,UNK,SecondDose,38
2022-09-26,Age25_49,UNK,SecondDose,30
2022-09-26,Age25_49,UNK,SecondDose,142
2022-05-30,Age70_79,UNK,SecondDose,70
2022-05-30,Age80+,UNK,SecondDose,77
2022-05-30,Age80+,UNK,SecondDose,15
2022-05-30,Age80+,UNK,SecondDose,31
2022-05-30,Age80+,UNK,SecondDose,51
2022-05-30,Age80+,UNK,SecondDose,1
2022-06-06,ALL,COMBA.4-5,SecondDose,0
2022-06-06,ALL,MODBA.4-5,SecondDose,0
2022-06-06,Age18_24,UNK,SecondDose,1995
2022-06-06,Age60_69,UNK,SecondDose,964
2022-09-26,Age25_49,UNK,SecondDose,14
2022-09-26,Age50_59,UNK,SecondDose,6
2022-09-26,Age50_59,UNK,SecondDose,16
2022-09-26,Age50_59,UNK,SecondDose,16
2022-06-06,ALL,UNK,SecondDose,1532
2021-05-10,Age60_69,UNK,SecondDose,307
2021-05-10,Age60_69,UNK,SecondDose,2835
2021-05-10,Age60_69,UNK,SecondDose,14572
2021-05-10,Age60_69,UNK,SecondDose,19537
2021-05-10,Age60_69,UNK,SecondDose,2245
2021-05-10,Age70_79,UNK,SecondDose,683
2021-05-10,Age70_79,UNK,SecondDose,26
2021-05-10,Age70_79,UNK,SecondDose,14175
2022-05-02,Age70_79,UNK,SecondDose,4
2022-05-09,ALL,MODBA.1,SecondDose,0
2022-05-09,ALL,UNK,SecondDose,0
2022-05-09,Age25_49,UNK,SecondDose,7602
2021-05-10,Age80+,UNK,SecondDose,5045
2021-05-10,Age80+,UNK,SecondDose,8087
2021-05-10,AgeUNK,UNK,SecondDose,0
2021-05-17,ALL,AZ,SecondDose,237360
2022-05-09,Age60_69,UNK,SecondDose,11
2021-05-17,ALL,COMBA.4-5,SecondDose,0
2021-05-17,ALL,MODBA.4-5,SecondDose,0
2021-05-17,Age18_24,UNK,SecondDose,18014
2021-05-17,ALL,UNK,SecondDose,3551
2021-05-17,ALL,UNK,SecondDose,1538
2021-05-17,ALL,UNK,SecondDose,34886
2022-05-09,ALL,UNK,SecondDose,184
2022-05-09,Age18_24,UNK,SecondDose,49
2022-05-09,Age18_24,UNK,SecondDose,125
2022-05-09,Age18_24,UNK,SecondDose,121
2021-05-17,Age<18,UNK,SecondDose,10
2021-05-17,Age<18,UNK,SecondDose,14
2021-05-17,Age<18,UNK,SecondDose,19
2021-05-17,Age<18,UNK,SecondDose,1
2021-05-17,Age18_24,UNK,SecondDose,668
2021-05-17,Age18_24,UNK,SecondDose,1269
2021-05-17,Age18_24,UNK,SecondDose,1290
2021-07-26,Age18_24,UNK,SecondDose,20960
2022-01-24,ALL,AZ,SecondDose,874
2022-01-24,ALL,COMBA.4-5,SecondDose,0
2022-01-24,Age50_59,UNK,SecondDose,44472
2022-01-24,Age80+,UNK,SecondDose,8684
2022-04-25,Age60_69,UNK,SecondDose,161
2022-04-25,Age70_79,UNK,SecondDose,7
2022-05-02,ALL,MOD,SecondDose,1252
2022-01-24,ALL,UNK,SecondDose,42539
2022-01-24,ALL,UNK,SecondDose,20827
2022-01-24,Age<18,UNK,SecondDose,185
2022-01-24,Age<18,UNK,SecondDose,12848
2022-01-24,Age<18,UNK,SecondDose,4842
2022-01-24,Age<18,UNK,SecondDose,4285
2022-01-24,Age18_24,UNK,SecondDose,123
2022-01-24,Age18_24,UNK,SecondDose,589
2022-01-24,Age18_24,UNK,SecondDose,1554
2022-01-24,Age18_24,UNK,SecondDose,4264
2021-04-19,Age25_49,UNK,SecondDose,9876
2021-04-19,Age25_49,UNK,SecondDose,1187
2021-04-19,Age50_59,UNK,SecondDose,443
2021-04-19,Age50_59,UNK,SecondDose,138
2021-04-19,Age50_59,UNK,SecondDose,3976
